root_id,lvl1_id,lvl2_id,lvl4_id,lvl2_name,lvl4_name,properties,agents,agents_received_entrustment,agents_received_search,entrustments,search_requests,search_requests_norm,specialists_5,specialists_10,specialists_30,marketwatch_alerts
1,105056,192,3961,Trikala Prefecture,Trikala,861,55,91,88,30,198,136,23,18,9,10
1,105056,192,3962,Trikala Prefecture,Timfaios,1,1,0,82,0,63,2,0,0,0,0
1,105056,192,3963,Trikala Prefecture,Faloreia,34,17,0,82,0,63,2,2,0,0,7
1,105056,192,3964,Trikala Prefecture,Farkadona,12,10,65,82,1,63,2,0,0,0,3
1,105056,192,3965,Trikala Prefecture,Chasia,8,6,0,82,0,64,3,0,0,0,0
1,105054,193,3966,Phthiotis,Agios Georgios Timfristou,7,6,80,517,1,7,0,0,0,0,0
1,105054,193,3967,Phthiotis,Agios Konstantinos,236,57,105,527,13,14,5,6,3,2,0
1,105054,193,3968,Phthiotis,Amfikleia,68,43,90,519,3,15,8,2,1,0,5
1,105054,193,3969,Phthiotis,Atalanti,86,39,95,560,5,14,6,4,2,0,0
1,105054,193,3970,Phthiotis,Gorgopotamos,38,14,0,517,0,7,0,2,1,0,2
1,105054,193,3971,Phthiotis,Dafnouses,119,44,92,520,3,17,10,5,3,0,0
1,105054,193,3972,Phthiotis,Domokos,11,8,80,517,1,7,0,0,0,0,2
1,105054,193,3973,Phthiotis,Elateia,7,5,92,517,5,7,0,0,0,0,0
1,105054,193,3974,Phthiotis,Echineon,46,23,84,517,2,10,3,1,0,0,2
1,105054,193,3975,Phthiotis,Thessaliotida,1,1,0,517,0,8,1,0,0,0,0
1,105054,193,3976,Phthiotis,Kamena Vourla,258,68,96,531,5,29,20,6,4,1,0
1,105054,193,3977,Phthiotis,Lamia,1419,72,106,530,42,117,109,25,21,12,9
1,105054,193,3978,Phthiotis,Leianokladi,13,6,81,517,1,7,0,0,0,0,2
1,105054,193,3979,Phthiotis,Makrakomi,13,8,52,762,1,8,0,1,0,0,0
1,105054,193,3981,Phthiotis,Molos,89,36,88,524,3,8,0,5,4,0,0
1,105054,193,3982,Phthiotis,Xiniada,5,4,53,517,1,7,0,0,0,0,0
1,105054,193,3983,Phthiotis,Opounta,14,10,89,517,3,7,0,0,0,0,0
1,105054,193,3984,Phthiotis,Pavliani,7,6,83,517,3,8,1,0,0,0,0
1,105054,193,3985,Phthiotis,Pelasgia,61,26,88,517,2,11,4,3,0,0,0
1,105054,193,3986,Phthiotis,Spercheiada,22,12,81,523,1,8,1,1,0,0,0
1,105054,193,3987,Phthiotis,Stilida,112,51,99,524,14,23,16,6,3,0,7
1,105054,193,3988,Phthiotis,Tithorea,29,18,82,517,1,7,0,1,0,0,1
1,105054,193,3989,Phthiotis,Timfristos,1,1,0,517,0,7,0,0,0,0,0
1,105054,193,3990,Phthiotis,Ipati,44,19,84,517,3,8,1,1,1,0,0
1,105057,194,3991,Florina Prefecture,Aetos,4,4,0,623,0,55,5,0,0,0,0
1,105057,194,3992,Florina Prefecture,Amintaio,22,14,37,624,1,56,5,0,0,0,0
1,105057,194,3993,Florina Prefecture,Variko,0,0,0,623,0,55,5,0,0,0,0
1,105057,194,3994,Florina Prefecture,Kato Kleines,4,2,43,623,2,53,4,0,0,0,0
1,105057,194,3995,Florina Prefecture,Kristalopigi,0,0,0,623,0,55,5,0,0,0,0
1,105057,194,3996,Florina Prefecture,Lechovo,1,1,0,623,0,55,5,0,0,0,0
1,105057,194,3997,Florina Prefecture,Meliti,18,10,0,623,0,55,5,1,0,0,0
1,105057,194,3998,Florina Prefecture,Nimfaio,10,7,0,623,0,54,5,0,0,0,0
1,105057,194,3999,Florina Prefecture,Perasma,8,3,35,623,1,55,5,0,0,0,2
1,105057,194,4000,Florina Prefecture,Prespes,13,6,39,623,3,55,5,1,0,0,0
1,105057,194,4001,Florina Prefecture,Filotas,15,11,0,623,0,55,5,0,0,0,0
1,105057,194,4002,Florina Prefecture,Florina,154,23,48,680,10,89,37,9,5,1,2
1,105054,195,4003,Fokida,Amfissa,45,20,74,360,9,7,1,3,0,0,0
1,105054,195,4004,Fokida,Vardousioi,1,1,57,360,1,6,0,0,0,0,0
1,105054,195,4005,Fokida,Galaxidi,107,38,75,613,7,12,5,5,1,1,3
1,105054,195,4006,Fokida,Gravia,31,16,69,478,7,10,4,2,0,0,9
1,105054,195,4007,Fokida,Delfoi,79,33,78,360,6,6,0,4,0,0,0
1,105054,195,4008,Fokida,Desfina,13,7,0,360,0,6,0,1,0,0,0
1,105054,195,4009,Fokida,Efpalio,164,51,74,366,14,10,4,5,3,1,5
1,105054,195,4010,Fokida,Itea,81,24,70,365,3,12,6,4,3,0,8
1,105054,195,4011,Fokida,Kallias,7,5,62,361,2,7,1,0,0,0,0
1,105054,195,4012,Fokida,Lidoriki,8,7,58,360,1,7,1,0,0,0,0
1,105054,195,4013,Fokida,Parnassos,245,79,77,843,11,10,3,11,3,1,10
1,105054,195,4014,Fokida,Tolofona,123,47,73,360,6,10,4,4,2,0,3
1,105057,196,4015,Chalkidiki,Anthemountas,137,76,524,1803,6,190,16,4,1,0,24
1,105057,196,4016,Chalkidiki,Arnaia,57,34,504,1802,5,190,17,1,0,0,17
1,105057,196,4017,Chalkidiki,Zervochoria,12,10,315,1802,3,186,13,0,0,0,2
1,105057,196,4018,Chalkidiki,Kallikrateia,1148,245,574,1916,55,291,104,52,25,7,86
1,105057,196,4019,Chalkidiki,Kassandra,3339,384,597,1887,71,290,99,115,72,27,149
1,105057,196,4020,Chalkidiki,Moudania,1117,225,578,1888,49,321,131,42,24,9,92
1,105057,196,4021,Chalkidiki,Ormilia,246,98,558,1802,14,202,25,13,4,0,42
1,105057,196,4022,Chalkidiki,Pallini,3280,327,567,1949,31,230,41,85,55,22,122
1,105057,196,4023,Chalkidiki,Panagia,125,62,532,1802,8,192,18,6,1,0,33
1,105057,196,4024,Chalkidiki,Poligiros,672,183,565,1803,33,219,42,37,16,3,79
1,105057,196,4025,Chalkidiki,Sithonia,2047,262,589,1853,48,272,82,68,44,15,118
1,105057,196,4026,Chalkidiki,Stagiron - Akanthou,588,158,556,1802,23,220,44,23,11,3,56
1,105057,196,4027,Chalkidiki,Toroni,775,123,555,1802,8,200,25,14,6,3,46
1,105057,196,4028,Chalkidiki,Triglia,209,91,520,1808,9,208,29,11,4,0,35
1,105051,197,4029,Chania Prefecture,Akrotiri,916,94,247,1797,15,385,82,34,23,11,121
1,105051,197,4030,Chania Prefecture,East Selinos,12,9,0,1758,0,309,14,0,0,0,0
1,105051,197,4031,Chania Prefecture,Armenoi,279,53,231,1758,5,311,15,19,7,1,113
1,105051,197,4032,Chania Prefecture,Asi Gonia,1,1,0,1758,0,305,11,0,0,0,2
1,105051,197,4033,Chania Prefecture,Vamos,903,92,245,1760,11,322,22,30,24,7,107
1,105051,197,4034,Chania Prefecture,Voukolies,226,32,211,1758,4,311,16,11,6,1,95
1,105051,197,4035,Chania Prefecture,Gavdos,13,5,215,1758,3,307,12,1,0,0,4
1,105051,197,4036,Chania Prefecture,Georgioupoli,199,56,211,1758,3,324,25,12,4,1,90
1,105051,197,4037,Chania Prefecture,El. Venizelos,172,43,134,1790,1,315,17,8,6,0,85
1,105051,197,4038,Chania Prefecture,Therisos,222,44,191,1758,2,314,17,13,7,1,101
1,105051,197,4039,Chania Prefecture,Innachori,78,22,201,1803,2,307,13,3,3,0,87
1,105051,197,4040,Chania Prefecture,Kandanos,26,17,142,1758,1,308,14,0,0,0,62
1,105051,197,4041,Chania Prefecture,Keramia,47,17,0,1758,0,307,12,3,1,0,80
1,105051,197,4042,Chania Prefecture,Kissamos,438,45,211,1759,5,326,30,15,11,3,107
1,105051,197,4043,Chania Prefecture,Kolimvari,411,54,241,1758,11,318,20,18,9,3,115
1,105051,197,4044,Chania Prefecture,Krionerida,78,31,205,1758,2,307,12,4,1,0,75
1,105051,197,4045,Chania Prefecture,Mousouroi,126,29,144,1758,2,307,12,7,3,1,97
1,105051,197,4046,Chania Prefecture,Mithimni,161,29,181,1758,1,309,14,9,5,1,87
1,105051,197,4047,Chania Prefecture,Nea Kidonia,426,63,240,1763,9,328,25,16,7,4,114
1,105051,197,4048,Chania Prefecture,Pelekanos,66,26,227,1805,9,312,14,2,1,0,73
1,105051,197,4049,Chania Prefecture,Platanias,702,74,212,1758,2,325,25,18,15,5,115
1,105051,197,4050,Chania Prefecture,Chania,1021,98,281,1841,34,690,367,31,20,8,117
1,105051,197,4051,Chania Prefecture,Souda,238,51,214,1758,4,343,42,15,7,1,103
1,105051,197,4052,Chania Prefecture,Sfakia,51,23,208,1758,3,309,15,2,1,0,69
1,105051,197,4053,Chania Prefecture,Fre,69,30,198,1758,2,308,13,2,1,0,11
1,105052,198,4060,Chios Prefecture,Oinousses,12,9,52,107,2,36,13,0,0,0,0
1,105052,198,4063,Chios Prefecture,Psara,1,1,0,107,0,34,11,0,0,0,0
3,301,4805,4500,Famagusta,Agia Napa,373,20,0,78,0,60,13,12,8,5,7
3,301,4805,4802,Famagusta,Paralimni,595,22,91,78,3,77,27,15,11,7,7
3,301,4805,4804,Famagusta,Protaras,449,19,97,80,3,55,8,11,10,4,1
1,105103,100,6001,Athens - Center,Agios Eleftherios - Probona - Rizoupoli,608,248,1143,2929,25,1492,117,28,4,1,213
1,105103,100,6002,Athens - Center,Ampelokipoi - Pentagon,4647,620,1280,2993,65,2115,471,209,118,24,646
1,105103,100,6003,Athens - Center,Ano Patisia,934,306,1185,2934,26,1591,161,44,15,2,297
1,105103,100,6004,Athens - Center,Attiki,2591,494,1198,2941,53,1426,103,120,55,15,393
1,105103,100,6005,Athens - Center,Gazi - Metaxourgio - Votanikos,2941,534,1247,2969,60,1505,128,139,65,12,514
1,105103,100,6006,Athens - Center,Gizi - Pedion Areos,1459,384,1236,2928,31,1572,162,70,22,5,395
1,105103,100,6007,Athens - Center,Exarchia - Neapoli,2458,515,1186,2996,45,1623,193,133,59,7,496
1,105103,100,6008,Athens - Center,Historic Center,1463,415,1262,2959,20,1562,147,71,28,3,481
1,105103,100,6009,Athens - Center,Kolonaki - Lykavittos,3765,570,1290,2933,41,1666,238,187,92,20,649
1,105103,100,6010,Athens - Center,Kolonos - Kolokynthous,2116,414,1198,2938,58,1466,118,104,45,11,371
1,105103,100,6011,Athens - Center,Koukaki - Makrygianni,871,353,1233,2934,20,1638,170,31,11,1,450
1,105103,100,6012,Athens - Center,Mets - Kalimarmaro,618,229,1173,2930,14,1480,99,25,8,3,279
1,105103,100,6013,Athens - Center,Pagkrati,3651,592,1306,2975,72,1929,335,189,87,15,629
1,105103,100,6014,Athens - Center,Poligono - Tourkovounia,707,251,1091,2926,14,1435,87,30,7,3,235
1,105103,100,6015,Athens - Center,Sepolia - Skouze,898,249,1120,2928,16,1467,130,43,19,3,240
1,105051,165,108216,Heraklion Prefecture,Tetrachori,62,23,0,973,0,210,7,3,2,0,6
1,105103,107,118174,Rest of Attica,Legrena,101,54,584,2328,6,112,5,5,1,0,44
1,105052,158,124103,Dodecanese,Rhodes,1555,136,248,1696,72,553,529,41,31,16,37
1,105052,158,124112,Dodecanese,Kos,290,68,201,1282,18,111,93,9,5,2,13
1,105052,158,124114,Dodecanese,Karpathos,63,30,183,1137,5,32,15,1,1,0,2
1,105052,176,124173,Cyclades,Santorini,1355,243,496,1399,27,147,101,41,19,6,96
1,105052,176,124183,Cyclades,Tinos,812,132,399,1439,14,102,55,25,11,4,64
1,105052,176,124190,Cyclades,Andros,1060,242,429,1459,53,80,34,34,16,7,73
1,105052,176,124192,Cyclades,Syros,1764,156,433,1450,21,139,91,26,10,7,80
1,105052,190,124209,Samos Prefecture,Samos,596,77,78,207,37,69,55,16,8,3,7
1,105052,190,124217,Samos Prefecture,Ikaria,113,29,72,189,4,43,29,1,1,1,0
1,105052,198,124221,Chios Prefecture,Chios,1711,93,84,208,11,56,32,20,15,11,8
1,105053,181,124230,Lefkada Prefecture,Lefkada,1127,168,213,873,54,129,68,38,25,10,73
1,105053,172,124242,Kefallinia Prefecture,Kefalonia,1779,176,181,1821,27,144,112,25,15,9,21
1,105053,171,124274,Corfu Prefecture,Corfu,3467,244,259,832,81,559,454,57,35,17,53
1,105056,178,126511,Larissa Prefecture,Tsaritsani,4,2,0,935,0,146,5,0,0,0,0
1,105051,188,126804,Rethymno Prefecture,Zoniana,0,0,0,826,0,166,12,0,0,0,0
1,105051,179,126975,Lasithi Prefecture,Vrachasi,97,31,145,783,3,53,5,6,2,0,9
3,301,4801,330001,Nicosia,Agios Dometios,382,22,114,93,4,310,15,12,8,4,21
3,301,4801,330002,Nicosia,Aglantzia,1436,32,114,93,2,336,41,18,14,10,17
3,301,4801,330003,Nicosia,Akropoli,598,18,96,339,1,297,5,12,11,5,17
3,301,4801,330004,Nicosia,Anthoupoli,140,12,0,93,0,294,4,5,5,2,16
3,301,4801,330005,Nicosia,Egkomi,1216,24,109,93,4,369,62,17,13,9,21
3,301,4801,330006,Nicosia,Geri,756,19,0,93,0,303,11,14,11,6,18
3,301,4801,330007,Nicosia,Kaimakli,304,15,117,93,3,297,9,9,6,4,18
3,301,4801,330008,Nicosia,Lakatameia,1762,26,128,93,10,322,27,19,14,8,21
3,301,4801,330009,Nicosia,Latsia - Lakkia,1336,26,98,93,1,305,14,16,14,9,21
3,301,4801,330010,Nicosia,Lefkosia center - Nicosia,808,23,114,94,7,309,17,12,9,5,18
3,301,4801,330011,Nicosia,Pallouriotissa,345,20,118,93,6,308,18,10,10,4,21
3,301,4801,330012,Nicosia,Strovolos,3219,34,125,93,17,340,40,21,17,13,21
3,301,4801,330013,Nicosia,Synikismos Anthoupolis,38,3,0,93,0,287,2,3,1,0,0
3,301,4803,330014,Paphos,Chlorakas,261,14,89,82,3,114,2,9,7,3,7
3,301,4803,330016,Paphos,Pafos (center),665,16,96,82,4,142,28,9,8,7,0
3,301,4803,330017,Paphos,Pera Chorio Nisou,0,0,0,82,0,110,1,0,0,0,0
3,301,4501,330018,Larnaca,Aradipou,851,19,101,91,3,284,24,15,12,7,8
3,301,4501,330019,Larnaca,Dromolaksia,85,13,0,91,0,261,4,5,2,1,8
3,301,4501,330020,Larnaca,Larnaca (center),1223,24,120,92,11,300,41,15,11,8,1
3,301,4501,330021,Larnaca,Meneou,126,12,100,91,3,259,3,4,4,2,8
3,301,4501,330022,Larnaca,Oroklini,113,15,88,91,2,268,10,8,6,0,0
3,301,4501,330023,Larnaca,Oroklini (tourist area),7,2,0,91,0,261,5,1,0,0,1
3,301,4501,330024,Larnaca,Pylas (tourist area),5,3,0,91,0,260,4,0,0,0,1
3,301,4800,330026,Limassol,Agios Athanasios,772,23,125,102,10,378,14,15,12,6,13
3,301,4800,330027,Limassol,Germasogeia,814,32,112,102,9,375,10,15,11,8,13
3,301,4800,330028,Limassol,Lemesos (center),772,28,120,102,17,392,31,16,13,5,6
3,301,4800,330029,Limassol,Mesa Geitonia,253,20,96,102,6,366,4,10,6,2,13
3,301,4800,330030,Limassol,Moutagiakas (tourist area),41,5,94,102,3,360,3,1,1,1,8
3,301,4800,330031,Limassol,Polemidia (Kato),262,20,105,102,1,375,15,12,9,2,13
3,301,4800,330032,Limassol,Polemidia (Pano),15,6,0,102,0,361,4,1,0,0,4
3,301,4800,330033,Limassol,Tychonas (tourist area),11,4,0,102,0,361,5,1,0,0,0
3,301,4800,330034,Limassol,Ypsonas,239,21,104,102,2,372,9,11,7,2,12
3,301,4803,330035,Paphos,Geroskipou,145,6,0,82,0,117,5,3,3,1,7
3,301,4800,330036,Limassol,Koloni,0,0,0,102,0,352,2,0,0,0,0
3,301,4801,330037,Nicosia,Anglikos Stratos Lefkosias,0,0,96,93,1,286,2,0,0,0,0
3,301,4801,330039,Nicosia,Deftera Kato,101,10,0,93,0,290,2,5,3,2,13
3,301,4801,330040,Nicosia,Deftera Pano,165,13,119,93,4,290,2,7,4,2,11
3,301,4801,330042,Nicosia,Tseri,726,20,114,93,3,302,14,13,9,5,21
3,301,4801,330060,Nicosia,Ilioupoli,40,4,0,93,0,286,2,2,1,1,7
3,301,4801,330061,Nicosia,Konstantia,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330062,Nicosia,Dali Kallithea,205,14,0,93,0,293,6,10,7,4,14
3,301,4801,330063,Nicosia,Nea Lidra,46,2,0,93,0,286,2,1,1,1,7
3,301,4801,330064,Nicosia,Agia Varvara,169,14,93,93,1,296,10,7,5,1,11
3,301,4801,330066,Nicosia,Agios Sozomenos,0,0,0,93,0,287,2,0,0,0,0
3,301,4801,330067,Nicosia,Alampra,119,11,0,93,0,287,3,5,4,1,12
3,301,4801,330068,Nicosia,Kοtsiatis,0,0,0,93,0,286,2,0,0,0,1
3,301,4801,330069,Nicosia,Lythrodontas,195,12,98,93,3,290,5,7,6,2,8
3,301,4801,330070,Nicosia,Lympia,65,7,99,93,1,286,2,5,2,0,7
3,301,4801,330074,Nicosia,Moni Profiti Ilia,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330075,Nicosia,Nisou,98,14,0,93,0,289,3,6,4,0,9
3,301,4801,330076,Nicosia,Pera Chorio,133,8,0,93,0,288,4,3,3,2,12
3,301,4801,330077,Nicosia,Potamia,25,7,0,93,0,286,2,2,0,0,8
3,301,4801,330078,Nicosia,Sia,136,13,100,93,1,286,2,6,5,2,12
3,301,4801,330079,Nicosia,Klirou,133,11,101,93,1,288,3,4,4,2,8
3,301,4801,330080,Nicosia,Agios Epifanios Oreinis,32,6,100,93,1,287,3,3,1,0,8
3,301,4801,330081,Nicosia,Agios Ioannis Malountas,18,5,0,93,0,287,2,1,0,0,0
3,301,4801,330082,Nicosia,Malounta Lefkosias,17,3,98,93,1,286,2,1,0,0,7
3,301,4801,330083,Nicosia,Apliki,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330084,Nicosia,Arediou,21,4,0,93,0,287,3,1,1,0,10
3,301,4801,330085,Nicosia,Gοurri,30,6,102,93,1,286,2,2,1,0,7
3,301,4801,330086,Nicosia,Kalo Chorio Oreinis,37,4,0,93,0,286,2,3,1,0,7
3,301,4801,330087,Nicosia,Agrokipia,26,5,103,93,1,286,2,1,1,0,7
3,301,4801,330088,Nicosia,Lazanias,10,3,0,93,0,286,2,1,0,0,7
3,301,4801,330089,Nicosia,Kampi Farmaka,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330090,Nicosia,Farmakas,16,3,0,93,0,286,2,1,1,0,0
3,301,4801,330091,Nicosia,Moni Machaira,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330092,Nicosia,Mitsero,43,5,100,93,2,286,2,2,2,0,8
3,301,4801,330093,Nicosia,Fikardou,14,4,0,93,0,287,3,1,1,0,7
3,301,4801,330094,Nicosia,Moni Agiou Panteleimonos Achera,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330095,Nicosia,Psimolofou,199,15,0,93,0,288,2,6,4,3,18
3,301,4801,330096,Nicosia,Anagyia,73,7,81,93,1,289,3,4,3,0,8
3,301,4801,330097,Nicosia,Analiontas,80,5,0,93,0,288,3,4,4,1,11
3,301,4801,330098,Nicosia,Episkopeio,33,6,0,93,0,286,2,3,1,0,9
3,301,4801,330099,Nicosia,Ergates,83,9,0,93,0,289,2,6,2,0,12
3,301,4801,330100,Nicosia,Kampia,36,7,0,93,0,286,2,3,1,0,8
3,301,4801,330101,Nicosia,Kapedes,61,8,0,93,0,286,2,4,2,0,8
3,301,4801,330102,Nicosia,Kataliontas,3,2,0,93,0,286,2,0,0,0,0
3,301,4801,330103,Nicosia,Margi,6,4,0,93,0,287,2,0,0,0,0
3,301,4801,330104,Nicosia,Moni Agiou Irakleidiou,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330105,Nicosia,Moni Archangelou Michail,11,1,0,93,0,287,2,1,1,0,0
3,301,4801,330106,Nicosia,Pera Oreinis,167,12,116,93,3,286,2,5,3,3,12
3,301,4801,330107,Nicosia,Politiko,48,7,98,93,1,285,2,3,2,0,7
3,301,4801,330108,Nicosia,Filani,0,0,0,93,0,286,2,0,0,0,8
3,301,4801,330109,Nicosia,Moni Panagias Theotokou,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330110,Nicosia,Kokkinotrimithia,251,16,96,93,1,293,7,7,5,2,12
3,301,4801,330112,Nicosia,Agioi Trimithias,164,12,0,93,0,290,5,6,4,2,11
3,301,4801,330116,Nicosia,Deneia,2,2,0,93,0,286,2,0,0,0,7
3,301,4801,330120,Nicosia,Mammari,34,7,0,93,0,286,2,4,1,0,7
3,301,4801,330123,Nicosia,Paliometocho,217,11,0,93,0,288,3,6,4,3,13
3,301,4801,330127,Nicosia,Akaki,44,6,0,93,0,288,2,3,1,0,8
3,301,4801,330129,Nicosia,Astromeritis,92,7,96,93,1,287,2,3,3,1,7
3,301,4801,330135,Nicosia,Meniko,37,4,0,93,0,288,3,2,2,0,0
3,301,4801,330137,Nicosia,Chrysiliou,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330138,Nicosia,Peristerona Morfou,49,3,0,93,0,287,2,3,3,0,7
3,301,4801,330139,Nicosia,Palaichori Morfou,18,4,0,93,0,288,4,1,1,0,0
3,301,4801,330140,Nicosia,Palaichori Oreinis,3,2,0,93,0,287,3,0,0,0,0
3,301,4801,330141,Nicosia,Alithinou,1,1,0,93,0,286,2,0,0,0,0
3,301,4801,330142,Nicosia,Alona,4,2,0,93,0,286,2,0,0,0,0
3,301,4801,330143,Nicosia,Askas,6,2,107,93,4,286,2,0,0,0,7
3,301,4801,330144,Nicosia,Lagoudera,1,1,0,93,0,287,3,0,0,0,0
3,301,4801,330145,Nicosia,Leivadia Pitsylias,1,1,0,93,0,286,2,0,0,0,0
3,301,4801,330146,Nicosia,Platanistasa,11,3,0,93,0,285,2,1,0,0,7
3,301,4801,330147,Nicosia,Polystypos,1,1,0,93,0,285,2,0,0,0,0
3,301,4801,330148,Nicosia,Saranti,4,2,0,93,0,285,2,0,0,0,0
3,301,4801,330149,Nicosia,Fterikoudi,7,3,0,93,0,287,2,0,0,0,0
3,301,4801,330150,Nicosia,Koutrafas Kato,18,3,0,93,0,287,2,2,1,0,0
3,301,4801,330151,Nicosia,Koutrafas Pano,2,1,0,93,0,287,2,0,0,0,0
3,301,4801,330152,Nicosia,Agia Marina Xyliatou,15,3,0,93,0,286,2,2,0,0,7
3,301,4801,330153,Nicosia,Agios Georgios Kafkalou,4,2,0,93,0,286,2,0,0,0,0
3,301,4801,330154,Nicosia,Vyzakia,16,3,0,93,0,285,2,1,1,0,7
3,301,4801,330155,Nicosia,Agioi Iliofotoi,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330156,Nicosia,Kato Moni,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330157,Nicosia,Nikitari,23,6,0,93,0,287,2,2,0,0,7
3,301,4801,330158,Nicosia,Asinou,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330159,Nicosia,Orounta,17,3,0,93,0,288,2,1,1,0,0
3,301,4801,330160,Nicosia,Potami,21,4,0,93,0,285,2,2,1,0,7
3,301,4801,330161,Nicosia,Xyliatos,11,4,101,93,2,285,2,0,0,0,7
3,301,4801,330162,Nicosia,Dasikos Stathmos Panagias,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330163,Nicosia,Kakopetria,53,9,0,93,0,288,3,3,2,0,10
3,301,4801,330164,Nicosia,Agia Erini,1,1,0,93,0,286,2,0,0,0,7
3,301,4801,330165,Nicosia,Agios Epifanios Soleas,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330166,Nicosia,Agios Georgios Soleas,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330167,Nicosia,Agios Theodoros Soleas,11,4,0,93,0,286,2,1,0,0,7
3,301,4801,330168,Nicosia,Agios Nikolaos Lefkas,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330169,Nicosia,Agios Nikolaos Stegis,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330171,Nicosia,Galata,18,4,0,95,0,287,2,2,0,0,7
3,301,4801,330172,Nicosia,Dasikos Stathmos Kapouras,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330173,Nicosia,Dasikos Stathmos Platanion,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330175,Nicosia,Evrichou,69,9,91,93,1,287,2,4,4,0,7
3,301,4801,330176,Nicosia,Kaliana,16,3,93,93,1,286,2,1,1,0,7
3,301,4801,330178,Nicosia,Kannavia,1,1,0,93,0,286,2,0,0,0,0
3,301,4801,330179,Nicosia,Katydata,2,1,0,93,0,286,2,0,0,0,0
3,301,4801,330180,Nicosia,Korakou,6,3,91,93,1,286,2,0,0,0,0
3,301,4801,330181,Nicosia,Agroladou,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330183,Nicosia,Sina Oros (Sinaoros),26,3,0,93,0,285,2,1,1,0,7
3,301,4801,330184,Nicosia,Skouriotissa,0,0,0,93,0,285,2,0,0,0,0
3,301,4801,330185,Nicosia,Spilia,14,6,0,93,0,285,2,1,0,0,7
3,301,4801,330186,Nicosia,Temvria,14,5,0,93,0,285,2,2,0,0,7
3,301,4801,330189,Nicosia,Linou,7,4,99,93,1,286,2,0,0,0,0
3,301,4801,330190,Nicosia,Kourdali,3,1,0,93,0,286,2,0,0,0,0
3,301,4801,330191,Nicosia,Pedoulas,29,5,111,93,2,290,6,3,1,0,8
3,301,4801,330192,Nicosia,Frodisia (Vroisia),0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330193,Nicosia,Gerakies,4,2,0,93,0,286,2,0,0,0,7
3,301,4801,330194,Nicosia,Kalopanagiotis,28,4,0,93,0,286,2,2,1,0,8
3,301,4801,330195,Nicosia,Kampos,5,3,0,93,0,286,2,0,0,0,7
3,301,4801,330196,Nicosia,Mylikouri,3,1,0,93,0,286,2,0,0,0,0
3,301,4801,330197,Nicosia,Moni Kykkou,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330198,Nicosia,Moutoullas,8,3,0,93,0,286,2,0,0,0,0
3,301,4801,330199,Nicosia,Oikos,2,1,0,93,0,286,2,0,0,0,0
3,301,4801,330200,Nicosia,Stathmos Orkonta,0,0,0,93,0,285,2,0,0,0,0
3,301,4801,330201,Nicosia,Tsakkistra,4,1,0,93,0,285,2,0,0,0,0
3,301,4801,330204,Nicosia,Variseia,0,0,0,93,0,285,2,0,0,0,0
3,301,4801,330208,Nicosia,Neo Livadi,0,0,0,93,0,287,2,0,0,0,0
3,301,4801,330210,Nicosia,Xeros,0,0,0,93,0,285,2,0,0,0,0
3,301,4801,330213,Nicosia,Potamos Tou Kampou,0,0,0,93,0,285,2,0,0,0,0
3,301,4801,330215,Nicosia,Soloi,0,0,0,93,0,285,2,0,0,0,0
3,301,4801,330216,Nicosia,Pyrgos Kato Tillirias,69,6,101,93,2,285,2,4,2,1,7
3,301,4801,330217,Nicosia,Pyrgos Pano Tillirias,51,2,0,93,0,285,2,2,1,1,7
3,301,4801,330218,Nicosia,Agios Theodoros Tillirias,4,2,0,93,0,286,2,0,0,0,0
3,301,4801,330220,Nicosia,Alefka,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330224,Nicosia,Loutros,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330225,Nicosia,Mansoura,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330226,Nicosia,Mosfili,3,2,0,93,0,286,2,0,0,0,0
3,301,4801,330228,Nicosia,Pachyammos,6,3,0,93,0,286,2,0,0,0,0
3,301,4801,330229,Nicosia,Pigenia,104,4,0,93,0,285,2,2,2,1,8
3,301,4801,330230,Nicosia,Challeri,0,0,0,93,0,286,2,0,0,0,0
3,301,4801,330231,Nicosia,Selldi Tou Appi,0,0,0,93,0,285,2,0,0,0,0
